TeamName,"First Name","Last Name",Position,Year,Overall,HomeTown,Speed,Strength,Agility,Acceleration,Jumping,Awareness,Stamina,Injury,"Break Tackle",Trucking,Elusiveness,"Stif Farm","Spin Move","Juke Move",Carrying,"Ball Carrier Vision","Pass Block","Run Block",Catching,"Spectacular Catch","Catch In Traffic","Route Running",Release,Tackle,"Hit Power",Pursuit,"Play Recognition","Power Moves","Finesse Moves","Block Shedding","Man Coverage","Zone Coverage",press,"Throw Power","Throw Accuracy","kick Power","kick Accuracy"
"Boston College",Brandon,Hawkins,SS,"Junior (R)",82,"Petersburg, VA",85,63,87,90,85,82,90,90,53,46,48,66,73,78,49,55,38,36,43,37,42,40,66,53,63,59,66,82,75,84,79,61,61,84,68,80,78,37,42,39,41
"Boston College",Randall,Jean,DT,Senior,81,"Chelmsford, MA",63,95,59,72,64,75,77,86,40,37,41,33,42,40,47,35,50,50,40,43,37,43,48,28,33,30,33,76,79,78,68,78,57,82,40,45,37,40,36,37,36
"Boston College",Craig,Pendleton,RT,"Senior (R)",81,"Lexington, MA",58,91,57,86,40,71,74,86,38,29,35,34,53,41,40,35,80,89,80,79,87,90,40,15,37,34,20,42,52,28,37,31,28,33,35,35,24,40,40,40,40
"Boston College",Phillip,Austin,MLB,"Junior (R)",81,"East Moline, IL",79,74,76,79,67,77,85,90,41,52,17,49,50,62,51,35,48,56,44,42,40,47,51,48,52,56,50,85,84,85,76,56,60,87,65,71,67,40,40,40,40
"Boston College",Jacob,Tyler,LG,"Senior (R)",81,"Chicopee, MA",61,86,64,84,41,71,78,85,40,40,47,41,58,48,40,50,85,85,87,81,82,87,40,15,39,35,27,60,51,38,38,35,35,40,37,37,31,40,40,40,40
"Boston College",Marco,Ray,WR,Senior,80,"Cocoa, FL",89,52,86,95,81,67,96,83,67,48,80,56,72,79,56,65,40,41,41,33,42,47,82,62,68,77,63,43,33,31,24,22,18,18,35,35,46,40,40,40,40
"Boston College",Cedric,Jackson,LE,"Junior (R)",80,"Depew, NY",78,68,80,84,72,72,77,93,37,37,22,42,62,35,62,18,59,59,44,44,41,44,56,34,35,41,41,77,85,91,81,76,76,73,40,48,48,40,40,40,40
"Boston College",Dustin,Jennings,CB,"Junior (R)",80,"Lilburn, GA",92,43,88,93,84,64,87,85,46,33,27,22,43,25,51,70,39,42,34,22,27,35,65,58,65,66,62,67,72,83,85,53,53,45,83,89,80,28,29,24,41
"Boston College",Paul,Nunez,LG,"Sophomore (R)",79,"Nanticoke, PA",62,89,64,86,52,67,68,85,36,30,35,30,50,34,39,45,88,78,88,88,76,76,39,20,37,35,25,63,55,34,36,30,24,38,24,26,25,39,39,40,40
"Boston College",Mike,Thomas,WR,"Junior (R)",79,"Randolph, MA",85,64,75,86,86,67,84,91,75,71,62,71,65,61,61,67,41,50,50,40,52,59,78,74,88,80,85,66,47,59,44,44,50,61,53,47,45,38,38,38,39
"Boston College",Lamont,Britt,LT,"Junior (R)",78,"Mattoon, IL",60,90,69,88,46,75,69,79,39,38,41,41,51,49,43,55,78,84,79,76,86,92,42,15,37,36,29,46,51,41,39,36,35,46,36,37,30,38,39,39,40
"Boston College",Brandon,Davis,LT,Sophomore,78,"Gardena, CA",61,86,66,91,49,72,72,89,40,18,34,17,20,20,40,41,81,82,82,82,81,82,40,20,37,34,32,74,75,64,55,78,62,76,35,35,35,40,40,40,40
"Boston College",Corey,DeAngelis,RT,"Senior (R)",78,"Irvington, NJ",60,93,50,92,40,48,81,80,39,39,22,20,20,20,40,24,86,81,79,80,77,76,40,22,15,15,45,65,59,15,37,32,32,39,35,35,26,40,40,40,40
"Boston College",Victor,Young,CB,"Junior (R)",78,"North Plainfield, NJ",88,68,85,87,80,64,80,78,50,51,44,40,67,82,40,57,40,40,44,41,47,44,74,66,70,64,70,82,79,84,86,40,40,72,79,89,82,40,40,40,40
"Boston College",Victor,Washington,WR,Sophomore,77,"Bountiful, UT",87,50,77,91,84,68,87,87,74,47,42,48,67,71,95,80,40,40,19,18,34,34,73,74,71,82,81,47,53,42,55,41,41,50,53,54,53,40,40,40,40
"Boston College",Raishaun,Douglas,LE,Sophomore,77,"Islip, NY",73,77,58,72,59,47,73,83,41,25,23,28,23,22,40,22,67,68,27,27,21,22,51,33,40,37,24,81,80,82,77,80,75,88,51,54,42,40,40,40,40
"Boston College",Russell,Walton,FB,"Senior (R)",77,"Belleville, NJ",74,77,76,82,84,76,82,74,74,83,55,64,54,59,68,64,67,76,69,70,81,78,76,62,71,66,67,52,46,34,37,32,32,63,35,35,41,40,40,40,40
"Boston College",Eric,Parker,QB,Freshman,77,"Coldwater, MI",60,57,65,68,70,60,85,86,61,50,67,62,55,66,53,63,44,44,44,44,44,44,45,40,45,46,28,52,40,22,35,22,23,28,17,24,45,91,84,40,40
"Boston College",Joey,Garcia,QB,"Junior (R)",76,"Mehlville, MO",56,56,60,61,61,72,85,80,55,52,52,41,48,52,54,49,39,38,23,23,26,26,40,36,40,44,20,39,34,21,36,23,23,28,22,22,34,80,87,38,39
"Boston College",Dan,Miles,WR,Sophomore,75,"Cambridge, OH",90,54,76,87,79,71,78,79,69,56,44,50,53,55,93,79,40,41,26,25,32,32,74,73,64,79,76,53,45,37,42,34,34,41,37,41,52,40,40,40,40
"Boston College",Brandon,Johnson,TE,Freshman,75,"Athens, OH",80,72,72,85,76,60,81,82,62,62,60,66,60,59,69,63,70,73,70,71,74,74,83,84,76,78,76,61,60,27,35,34,33,43,23,26,54,59,51,40,40
"Boston College",Ryan,Tillman,CB,"Senior (R)",75,"Salem, MA",86,54,83,87,81,66,78,84,58,43,54,40,66,80,50,55,40,42,31,29,31,34,56,50,65,59,57,75,63,83,76,45,53,72,82,89,74,40,40,40,40
"Boston College",Steve,Cook,RE,"Junior (R)",75,"New Brunswick, NJ",72,75,66,83,74,56,78,85,23,23,26,26,24,30,45,23,26,25,26,24,24,26,50,41,49,47,44,75,76,76,74,80,77,78,54,55,41,25,29,28,31
"Boston College",Chris,Manning,TE,"Sophomore (R)",74,"Maple Shade, NJ",74,71,67,82,65,61,79,82,76,78,65,70,61,71,71,74,73,73,73,72,71,71,67,77,83,75,79,42,50,28,35,25,22,32,26,26,39,41,40,40,39
"Boston College",Jonathan,Robinson,LOLB,"Sophomore (R)",74,"Port Charlotte, FL",79,74,78,85,70,58,87,88,36,47,27,50,44,54,48,53,40,40,44,48,46,41,58,51,55,55,54,74,90,79,71,66,69,81,65,67,65,40,40,40,40
"Boston College",Kelly,Thomas,MLB,Sophomore,73,"Skowhegan, ME",84,75,71,89,67,47,76,86,40,27,14,16,36,25,48,34,40,43,41,41,43,44,58,42,50,53,41,71,80,79,77,68,67,81,70,64,66,40,40,40,40
"Boston College",Pete,Williams,RT,"Sophomore (R)",72,"Countryside, VA",69,85,67,96,51,64,74,76,40,38,35,38,47,44,55,44,74,81,61,61,83,84,53,20,45,34,33,52,48,40,41,37,37,48,37,37,31,39,38,38,40
"Boston College",Jay,Quinn,ROLB,"Sophomore (R)",72,"Colonia, NJ",82,76,62,87,74,54,80,87,35,29,18,21,33,28,50,35,47,49,42,42,39,45,56,40,55,27,56,74,82,72,65,70,69,83,63,60,70,40,40,40,40
"Boston College",Brandon,Malone,DT,"Freshman (R)",72,"Claymont, DE",52,84,47,68,68,53,74,79,40,34,17,30,17,19,42,26,64,63,39,39,39,38,45,36,32,31,19,71,81,76,73,75,74,80,53,57,45,40,40,40,40
"Boston College",Dallas,Johnson,DT,Sophomore,72,"Uniontown, PA",60,80,51,70,48,56,64,79,40,23,19,24,15,21,40,35,68,67,15,16,21,21,41,31,34,36,22,73,71,73,74,82,72,80,50,46,41,40,40,40,40
"Boston College",Josh,Cooper,WR,Sophomore,72,"Scotch Plains, NJ",93,47,72,82,86,64,81,80,62,45,69,48,66,50,86,70,40,41,22,21,21,20,67,73,72,83,71,40,37,25,36,32,36,16,22,22,44,40,40,40,40
"Boston College",Andrew,Fuqua,MLB,"Sophomore (R)",71,"Defiance, OH",77,69,60,81,68,62,79,86,46,25,32,21,27,19,44,30,42,42,42,42,42,42,54,37,44,48,38,72,80,80,79,67,66,78,67,66,64,39,40,39,40
"Boston College",Jamaal,Vincent,RG,"Freshman (R)",70,"Dublin, OH",55,75,68,87,42,70,69,79,40,38,36,37,49,49,40,46,78,78,78,78,78,79,40,20,36,32,18,48,54,42,39,39,38,49,31,30,28,40,40,40,40
"Boston College",Ed,Jones,WR,Freshman,70,"Hobart, OK",87,49,76,91,90,44,85,85,63,50,71,48,52,62,91,77,40,40,19,20,22,22,60,79,76,86,77,54,39,34,36,32,32,36,31,30,45,40,40,40,40
"Boston College",Bernard,McDonald,RE,Freshman,70,"Bradford, RI",74,76,65,86,67,45,70,78,40,22,28,28,35,25,47,17,64,65,30,29,23,24,45,45,50,36,52,70,79,74,70,71,79,71,52,56,42,40,40,40,40
"Boston College",Dominic,Christensen,LE,"Freshman (R)",70,"Celina, OH",69,71,56,68,55,50,73,79,41,31,16,33,22,26,40,17,68,65,31,31,27,26,46,36,37,38,34,82,76,73,77,80,67,79,56,53,43,40,40,40,40
"Boston College",Lewis,Davis,RG,"Freshman (R)",70,"White River Junct, VT",69,68,69,82,45,73,75,72,41,34,41,42,61,57,40,51,73,83,72,72,84,84,41,20,39,31,23,69,57,41,36,37,38,45,35,40,30,40,40,40,40
"Boston College",Cedric,Miller,HB,"Freshman (R)",70,"North Lauderdale, FL",88,71,82,78,72,59,80,81,71,74,76,81,86,87,66,63,43,41,43,43,36,37,56,61,58,64,73,40,43,34,48,32,33,42,37,20,47,40,40,40,40
"Boston College",Sean,Fellows,CB,Freshman,69,"Narragansett Pier, RI",88,44,83,83,80,58,85,82,40,33,49,24,24,47,49,61,40,45,39,38,44,45,60,55,53,66,52,55,62,72,70,50,51,31,81,80,87,40,48,42,41
"Boston College",Jermaine,Clark,DT,"Freshman (R)",69,"Batavia, NY",59,78,60,69,63,61,68,81,40,20,17,23,17,26,45,31,64,64,30,31,26,26,55,34,36,40,21,65,75,74,74,79,75,73,54,50,42,40,40,40,40
"Boston College",Gerald,Graham,CB,"Senior (R)",69,"Lewes, DE",87,50,88,88,85,60,89,86,76,42,69,45,78,88,43,61,40,40,35,49,49,44,62,52,62,65,60,57,35,74,63,37,39,47,79,79,76,40,40,40,40
"Boston College",Craig,Clark,WR,Freshman,69,"Shaler Township, PA",89,53,71,79,84,54,79,82,54,49,60,46,67,50,82,77,40,40,18,19,26,26,76,64,60,78,65,58,44,48,52,41,42,53,55,53,48,40,40,40,40
"Boston College",James,Givens,WR,Freshman,68,"New Brighton, MN",89,47,83,84,75,53,79,81,45,57,52,63,38,40,69,68,40,40,22,23,21,21,73,56,58,75,59,43,55,49,41,42,44,57,39,43,49,40,40,40,40
"Boston College",Thomas,Mills,LT,"Sophomore (R)",68,"Hoboken, NJ",62,88,69,93,41,75,65,83,50,47,41,50,48,48,45,45,69,76,64,66,81,78,42,31,54,50,44,51,54,50,47,51,44,53,18,20,26,44,43,39,39
"Boston College",Nick,Love,FS,"Freshman (R)",68,"Hoboken, NJ",90,71,84,87,73,53,85,94,40,21,31,19,16,30,45,70,40,40,20,19,28,28,71,54,53,54,58,64,75,73,62,54,62,63,63,68,80,40,40,40,40
"Boston College",Mark,Morton,LOLB,Freshman,68,"Pleasantville, NJ",79,68,65,84,69,48,81,87,40,38,21,29,35,31,61,16,43,51,42,43,51,51,61,20,58,15,54,76,69,64,75,70,71,73,61,67,69,68,55,40,40
"Boston College",Cory,Cox,C,Freshman,68,"Point Pleasant, NJ",51,77,64,77,42,54,74,83,42,41,22,20,19,15,44,22,80,72,79,80,72,72,43,19,39,35,23,45,37,38,35,31,31,37,29,30,27,40,40,40,40
"Boston College",Brian,Walker,HB,"Sophomore (R)",68,"New Bedford, MA",85,73,66,80,76,56,78,86,72,78,67,79,74,79,67,72,51,52,52,52,52,51,55,62,61,65,66,49,52,36,19,30,31,38,28,31,47,39,38,40,38
"Boston College",Jerry,Alford,RE,Freshman,68,"Beverly, MA",70,77,67,73,72,44,74,84,40,36,28,19,28,28,40,21,66,63,31,32,17,16,40,38,44,43,33,69,77,75,76,73,74,70,56,56,44,40,40,40,40
"Boston College",Paul,Moore,FB,Freshman,67,"Bedford, OH",83,67,79,80,71,55,79,70,65,72,73,72,66,59,68,61,71,69,70,71,69,68,66,57,63,61,59,40,55,41,40,37,39,45,42,39,45,40,40,40,40
"Boston College",Darius,Wise,WR,"Freshman (R)",67,"Brockton, MA",87,67,70,80,91,57,83,86,51,52,66,53,64,61,86,71,40,41,20,21,29,29,66,66,69,79,69,61,54,37,36,31,31,43,30,32,46,40,40,40,40
"Boston College",Erik,Gonzalez,LOLB,Freshman,67,"Vergennes, VT",78,69,62,78,62,44,76,81,40,18,28,21,21,19,48,21,46,53,47,47,53,53,62,43,49,49,42,74,70,75,76,69,61,76,59,59,68,40,40,40,40
"Boston College",Eric,Boyd,FS,Freshman,66,"Tallmadge, OH",86,65,86,84,68,59,85,78,40,26,20,40,27,42,52,54,40,40,21,20,26,26,69,56,55,56,62,69,71,66,58,50,59,63,63,67,79,40,40,40,40
"Boston College",Chris,Ferguson,SS,"Freshman (R)",66,"Gardiner, ME",77,75,70,88,84,53,92,88,40,24,22,33,50,38,47,34,40,40,35,36,17,16,74,54,59,57,59,77,69,65,70,54,55,64,58,62,79,40,40,40,41
"Boston College",C.J.,Wright,RE,Freshman,65,"Broadview Heights, OH",67,75,63,81,77,46,72,83,40,23,22,36,23,30,40,21,66,66,23,23,26,26,40,35,46,30,41,71,76,66,65,74,65,70,51,55,41,40,40,40,40
"Boston College",Bruce,Luke,MLB,Freshman,63,"Altoona, PA",86,78,66,87,77,41,77,82,40,32,22,23,24,24,49,29,44,50,45,45,50,49,65,42,57,26,68,66,66,76,57,65,72,70,66,65,56,40,40,40,40
"Bowling Green",Jason,Callahan,HB,Senior,91,"Deltona, FL",94,63,91,96,73,77,92,87,87,74,92,77,90,89,81,81,48,46,47,57,45,48,69,62,65,70,74,43,41,33,28,35,32,41,29,30,41,40,39,39,39
"Bowling Green",Zach,Martinez,HB,"Senior (R)",87,"Melrose Park, IL",91,68,84,98,73,74,96,88,82,81,83,82,89,86,80,84,45,47,51,50,49,50,67,58,63,63,73,48,44,31,37,28,28,38,35,35,38,40,40,40,40
"Bowling Green",William,Robinson,SS,"Senior (R)",87,"Napoleon, OH",88,70,84,89,85,84,87,89,64,55,65,56,78,79,53,72,40,45,39,39,39,40,63,48,61,59,63,84,79,85,78,57,59,80,77,85,80,39,41,39,41
"Bowling Green",Anthony,Thornburg,QB,"Senior (R)",83,"Scott Township, PA",59,67,59,54,58,78,85,79,57,51,55,50,54,61,52,60,39,39,17,17,27,26,40,34,39,42,19,39,34,25,36,22,24,39,21,24,38,88,88,39,39
"Bowling Green",Justin,Thomas,K,Sophomore,82,"Northridge, OH",48,55,42,47,59,63,81,79,40,35,34,36,44,46,47,49,40,40,14,14,14,14,42,20,29,23,15,50,17,37,34,31,29,36,32,35,16,47,45,76,90
"Bowling Green",Scott,Sapp,RG,"Senior (R)",79,"Fairview Park, OH",57,87,57,91,46,84,73,83,24,24,41,23,39,43,42,42,86,80,90,82,73,78,42,22,44,41,31,54,59,41,37,31,24,22,35,35,22,40,40,44,44
"Bowling Green",Josh,Fletcher,CB,Senior,79,"Safety Harbor, FL",93,47,88,89,83,73,90,88,58,33,55,38,57,67,53,60,40,42,21,37,36,35,64,53,59,67,60,73,61,79,74,37,55,59,86,86,76,41,36,39,37
"Bowling Green",Ryan,Mason,CB,"Senior (R)",78,"Fremont, OH",90,51,84,93,87,68,97,88,57,45,49,46,80,73,59,51,40,40,23,23,23,42,66,39,58,59,77,65,78,77,74,41,50,51,89,90,61,40,40,40,40
"Bowling Green",Pete,Goss,TE,"Senior (R)",78,"Merritt Island, FL",77,75,71,78,67,80,81,86,78,67,55,60,59,59,67,63,76,79,72,70,74,73,74,57,68,64,63,40,46,30,36,31,28,41,34,34,41,40,40,40,40
"Bowling Green",Hakim,Peters,LE,Senior,77,"Urbana, IL",78,80,65,76,65,71,78,88,43,47,60,53,61,65,40,39,42,47,27,26,26,33,40,38,50,48,51,72,82,88,75,73,66,84,38,43,39,40,40,40,40
"Bowling Green",Jerome,Thompson,WR,"Senior (R)",76,"Finneytown, OH",91,57,88,89,89,66,90,84,72,48,68,54,75,65,70,75,34,39,40,39,46,48,70,81,69,74,60,42,36,35,36,30,31,43,33,33,47,39,35,36,37
"Bowling Green",Bernard,Bowers,ROLB,"Senior (R)",76,"Mount Clemens, MI",78,75,76,84,72,63,82,85,53,36,49,20,54,45,48,34,45,47,31,32,32,34,56,44,55,47,47,89,79,78,66,59,68,77,58,63,54,40,40,40,40
"Bowling Green",Stephen,Massey,C,"Junior (R)",75,"Perrysburg, OH",57,86,62,86,39,74,69,85,30,25,30,27,20,20,38,23,79,77,75,70,65,72,39,20,35,36,22,38,38,35,36,29,25,38,21,32,22,40,40,39,39
"Bowling Green",Thomas,Lawrence,RE,"Senior (R)",74,"Plymouth, MI",75,72,69,87,70,62,76,82,36,23,27,29,36,39,43,21,28,30,29,33,34,31,48,46,57,52,60,70,80,81,73,69,80,74,50,54,49,37,27,31,38
"Bowling Green",Bret,Fields,SS,"Senior (R)",74,"Mason, OH",85,64,79,89,83,54,84,88,36,36,28,34,37,42,50,59,25,32,28,28,41,26,71,53,59,53,58,77,75,77,72,56,55,68,66,76,74,30,39,30,32
"Bowling Green",Brannon,Tucker,MLB,"Senior (R)",73,"Charlotte, MI",78,73,77,80,71,73,77,83,60,56,54,57,65,62,51,53,45,51,44,45,41,44,51,36,48,45,43,75,70,79,76,63,73,73,70,65,58,40,40,41,40
"Bowling Green",Chris,Leonard,FB,Senior,73,"Cleveland, OH",76,74,67,85,81,64,83,79,69,73,59,69,54,53,66,63,72,77,70,56,60,80,67,74,81,73,70,44,48,30,36,29,22,39,18,19,38,42,42,40,38
"Bowling Green",Brent,Gonzalez,RE,"Freshman (R)",72,"Garden City, MI",67,79,60,80,65,68,66,75,40,17,15,27,29,26,40,19,65,65,38,38,24,23,42,40,61,18,67,74,72,69,65,76,78,76,50,56,43,40,40,40,40
"Bowling Green",Joey,Newman,WR,"Junior (R)",72,"Temple Terrace, FL",97,43,79,88,82,63,79,78,64,37,52,52,57,55,76,64,27,24,20,25,31,32,71,69,63,63,64,39,35,35,34,29,33,35,28,29,44,25,32,30,26
"Bowling Green",Jeff,Alford,QB,"Junior (R)",72,"Greensburg, PA",76,62,67,71,74,73,82,79,60,51,63,43,45,50,52,54,39,40,21,20,22,21,44,40,45,47,37,40,34,28,37,22,20,38,17,27,38,77,76,39,39
"Bowling Green",Russ,King,RT,"Senior (R)",72,"Perry Heights, OH",54,88,61,88,48,62,72,84,42,41,47,39,58,55,46,54,78,77,73,81,75,70,46,15,37,32,24,42,54,39,38,35,35,44,37,37,25,42,42,39,39
"Bowling Green",Jesse,Wilcox,TE,"Senior (R)",72,"Twinsburg, OH",70,82,70,81,66,65,75,84,62,73,56,73,62,67,67,66,73,80,72,73,72,76,70,56,60,61,50,57,56,39,35,32,32,61,35,35,39,40,40,40,40
"Bowling Green",Andre,Heinz,RE,Sophomore,72,"Royal Oak, MI",70,78,69,77,77,52,73,81,40,26,28,22,22,32,40,22,66,66,22,22,25,25,50,40,57,22,58,75,78,77,68,79,73,77,56,46,43,40,40,40,40
"Bowling Green",Jerome,Osborn,MLB,"Junior (R)",71,"Massillon, OH",83,70,52,93,61,49,85,86,40,36,20,24,20,30,43,31,40,40,38,39,39,38,56,46,49,56,45,76,75,69,71,66,70,80,70,61,64,40,40,40,40
"Bowling Green",James,Taylor,FS,"Freshman (R)",71,"Novi, MI",86,66,82,89,70,59,80,83,42,29,21,33,30,25,56,49,40,40,37,38,15,15,73,54,59,62,61,73,66,76,62,52,54,60,61,77,80,40,40,40,40
"Bowling Green",Charles,Jordan,DT,"Senior (R)",71,"Cambridge, MA",74,68,76,77,69,55,80,80,53,37,53,38,48,73,40,38,50,48,44,42,47,44,40,42,47,46,43,73,78,79,85,75,78,67,35,42,40,40,40,40,40
"Bowling Green",Michael,Washington,WR,"Senior (R)",70,"Hicksville, NY",83,58,84,88,80,55,86,86,52,54,60,36,66,80,55,64,40,46,43,34,45,53,75,69,60,73,64,48,35,41,33,28,32,40,35,35,43,40,40,40,40
"Bowling Green",James,Owens,DT,"Senior (R)",69,"Miamisburg, OH",74,79,72,74,72,83,77,91,49,49,42,40,50,51,44,15,50,50,15,15,15,25,52,39,44,41,49,72,78,90,58,48,87,51,35,35,30,40,40,40,40
"Bowling Green",Eddie,Barclay,LG,"Senior (R)",69,"Fayetteville, WV",66,80,65,92,40,61,81,82,41,41,46,39,63,46,40,53,76,77,77,74,72,74,40,15,36,35,21,40,48,37,37,32,32,36,35,35,30,40,40,40,40
"Bowling Green",Jeremy,Wright,SS,"Senior (R)",69,"Madison Heights, MI",84,65,80,87,83,58,85,88,36,32,26,40,42,34,51,60,31,27,25,32,32,35,69,52,52,55,54,67,73,75,69,59,59,72,62,72,74,26,33,31,31
"Bowling Green",Andy,Ford,QB,"Sophomore (R)",69,"Plainfield, IN",62,57,59,71,60,63,82,84,65,55,65,47,61,65,58,63,39,39,39,39,39,39,47,42,45,49,28,41,33,32,36,24,24,33,19,23,37,80,77,39,40
"Bowling Green",Tyler,Brady,CB,"Junior (R)",68,"Bloomingdale, FL",90,60,87,87,92,48,99,86,71,52,62,80,69,82,60,77,44,52,35,40,35,40,60,64,67,67,77,56,51,68,56,37,40,48,77,80,68,40,40,40,40
"Bowling Green",Jake,McKinney,HB,"Freshman (R)",68,"Columbus, OH",87,64,85,85,75,62,78,82,65,68,70,81,72,73,66,72,45,41,45,44,38,38,52,53,60,59,67,43,40,30,15,34,38,17,39,33,41,40,40,40,40
"Bowling Green",Caleb,Washington,LOLB,"Freshman (R)",68,"Bowling Green, OH",76,71,68,89,60,47,83,88,40,22,23,20,25,22,48,20,49,55,49,49,55,55,58,49,58,25,63,77,76,72,66,72,66,68,64,64,68,40,40,40,40
"Bowling Green",Kory,Webb,LT,"Sophomore (R)",68,"Sunbury, PA",64,82,69,88,43,70,74,77,54,55,40,58,54,54,56,51,79,70,80,80,70,70,51,42,48,55,25,42,45,36,35,30,31,40,30,32,26,38,40,38,39
"Bowling Green",Russ,Jackson,ROLB,"Junior (R)",68,"Coshocton, OH",82,57,86,93,70,47,82,82,62,52,55,52,60,61,62,39,44,48,44,44,41,44,62,38,62,18,57,84,77,85,56,55,57,62,65,74,61,40,40,40,40
"Bowling Green",Cedric,Williams,LOLB,Junior,68,"Marathon, FL",88,72,69,90,75,41,81,81,42,28,25,35,31,30,59,22,43,48,43,42,48,48,61,28,59,15,55,76,66,65,68,55,57,70,64,65,70,46,42,40,40
"Bowling Green",Victor,Simmons,LG,"Sophomore (R)",67,"Toledo, OH",52,95,54,83,41,58,68,80,41,37,37,37,44,46,40,46,66,81,67,67,80,80,40,20,34,35,22,49,48,34,35,29,30,37,29,30,29,38,40,39,39
"Bowling Green",Doug,Townsend,RT,"Sophomore (R)",67,"Plymouth, MI",66,86,67,93,44,66,71,78,37,35,34,40,37,47,40,47,69,77,69,69,78,78,40,20,37,36,23,42,49,34,34,30,31,39,33,30,30,39,39,40,40
"Bowling Green",Xavier,Romero,LT,"Freshman (R)",67,"Shiloh, OH",62,77,66,78,40,72,67,78,45,41,43,37,57,59,40,55,81,68,81,82,68,67,40,20,33,37,33,40,45,33,36,31,28,35,32,30,32,40,40,40,40
"Bowling Green",Ryan,Allen,HB,"Sophomore (R)",65,"Elkhart, IN",86,73,79,80,72,60,76,81,65,66,76,71,69,75,60,70,38,42,38,38,42,42,55,54,62,61,71,38,40,31,30,32,27,33,30,45,42,40,40,40,38
"Bowling Green",Ryan,Salyer,RE,"Senior (R)",65,"Johnstown, PA",74,80,70,76,58,46,78,82,56,43,56,42,56,65,40,33,40,52,44,41,45,44,40,37,44,43,42,72,66,72,60,62,68,68,35,47,45,40,40,40,40
"Bowling Green",Luther,Hogan,ROLB,"Freshman (R)",64,"Princeton, KY",76,67,63,90,57,47,77,82,40,26,23,36,23,26,44,24,42,45,42,41,44,45,56,39,45,51,43,72,72,63,69,67,63,62,70,73,67,40,40,40,40
"Bowling Green",William,Lewis,WR,"Freshman (R)",64,"Sylvania, OH",86,49,81,79,78,67,86,82,65,52,56,50,45,62,87,65,40,41,29,30,23,22,62,61,62,70,62,46,36,32,34,30,31,34,31,29,44,40,40,40,40
"Bowling Green",Chris,Myers,MLB,"Sophomore (R)",64,"Marquette, MI",78,73,59,85,66,52,83,83,16,29,29,27,20,19,50,20,40,39,40,40,39,39,57,44,46,57,46,66,68,64,75,54,68,68,67,69,62,37,39,39,40
"Bowling Green",Eli,Walton,LG,"Senior (R)",64,"Garden City, MI",67,85,69,92,48,70,65,81,55,49,55,49,53,59,44,56,70,69,74,79,71,78,47,30,54,49,42,64,55,48,42,41,41,51,42,45,32,50,47,40,40
"Bowling Green",Graham,Baker,CB,"Freshman (R)",62,"Garfield Heights, OH",88,41,83,91,79,55,77,79,51,27,23,27,38,39,61,47,40,41,39,38,41,40,56,54,53,58,51,60,61,72,65,43,53,47,73,68,55,40,40,40,40
"Bowling Green",Richard,Clayton,P,Freshman,62,"Forestville, OH",44,40,40,63,40,42,79,84,40,39,31,36,33,42,40,45,40,40,19,19,14,15,40,22,22,17,15,40,36,36,37,31,32,39,35,33,20,55,55,68,57
"Bowling Green",Adam,Thomas,WR,"Junior (R)",61,"Fort Meade, FL",81,57,64,73,77,55,77,81,65,49,57,53,57,45,71,72,19,32,20,30,31,27,72,60,63,73,58,50,37,37,35,30,31,35,33,31,43,25,22,24,28
"Bowling Green",Donald,Hayes,CB,"Junior (R)",61,"Barberton, OH",90,40,82,85,75,51,78,83,41,38,22,23,45,49,46,60,40,40,37,38,40,40,50,54,54,63,57,55,56,75,61,41,53,40,75,67,60,40,40,40,41
"Bowling Green",Carlos,Nash,DT,"Junior (R)",61,"Barberton, OH",55,77,52,70,56,48,69,68,18,18,18,38,24,26,44,26,50,50,29,20,18,25,46,38,40,38,28,65,67,69,65,68,72,71,53,51,44,35,31,26,23
"Bowling Green",Marshall,Wilcox,LG,"Freshman (R)",60,"Lakewood, OH",60,76,62,86,40,69,65,77,40,22,24,22,45,22,40,25,66,73,66,66,73,73,40,19,35,35,22,40,56,35,32,28,21,35,19,19,24,40,40,40,40
"Bowling Green",Bradley,Hawk,WR,"Junior (R)",58,"Rockville, MD",88,46,76,76,83,45,76,79,58,43,55,52,59,41,77,66,25,37,26,22,27,42,62,57,59,57,51,41,35,37,34,28,31,42,32,32,46,43,17,29,26
"Bowling Green",Brandon,Coley,DT,Junior,57,"Orange Grove, MS",53,71,60,73,50,50,75,74,40,29,23,15,28,32,40,20,67,66,35,34,20,20,40,32,38,33,24,67,62,61,66,65,63,65,51,45,40,40,40,40,40
"Bowling Green",Rory,Timmons,WR,Freshman,57,"Martinsville, IN",86,41,74,63,83,45,76,77,51,52,46,47,50,37,79,72,40,40,22,21,23,22,63,69,65,67,55,40,41,41,35,26,35,37,37,35,51,40,40,40,40
"Bowling Green",Cedric,Horne,WR,"Sophomore (R)",56,"Marshall, MI",90,47,63,74,86,42,69,73,44,43,52,57,75,62,88,83,26,50,26,26,50,50,61,59,68,50,49,34,35,50,32,23,25,58,41,43,46,48,35,42,38
"Bowling Green",Jason,Harris,TE,Junior,56,"Lakewood, OH",74,60,59,84,73,54,75,71,60,61,52,65,60,45,68,62,60,61,60,60,61,60,70,68,63,62,61,66,61,24,36,15,37,28,25,25,48,40,40,40,40
